,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121
127,0.2829156,-0.016677856,-0.021657944,-0.48057938,0.14500713,0.34656513,0.05976391,-0.014095306,-0.47556782,0.21631241,-0.10040176,-0.16608715,-0.23753834,-0.31994438,0.039954185,-0.57923687,-0.40444756,-0.5909252,-0.13645649,-0.29043007,0.449638,-0.11188316,-0.027157784,-0.59165955,0.15973282,-0.7658794,-0.4551773,-0.68580294,-0.044769287,-0.36305714,-0.35879815,-0.23002052,-0.40942,-0.20127201,-0.15973186,-0.076815486,-0.8325224,-0.9539361,-0.50129986,-0.83323765,0.5210781,-0.78874207,-0.8233075,-0.77982235,-0.68086624,0.8100462,-0.78665733,-0.8556204,-0.8244419,-0.65108776,0.72443295,-0.7067404,-0.7971816,-0.8053665,-0.60311127,0.83280265,-0.7053509,-0.78343105,-0.82111263,-0.6618414,0.9260125,-0.79360676,-0.8198695,-0.8655071,-0.70502186,0.8024993,-0.75747013,-0.816432,-0.83596134,-0.67342186,0.93224657,-0.6990957,-0.75799274,-0.8353996,-0.659194,0.68802345,-0.7727585,-0.83637,-0.79179096,-0.7903881,0.66191053,-0.85892963,-0.8920593,-0.7599621,-0.81785107,0.5179858,-0.84920025,-0.83637,-0.7843857,-0.64579296,0.49865198,-0.87838745,-0.8714342,-0.7604866,-0.7844324,0.5513567,-0.92981243,-0.9394984,-0.7638521,-0.89114094,0.6156709,-0.8318281,-0.85218334,-0.7696686,-0.7945242,0.63791966,-0.8373871,-0.83087015,-0.8079481,-0.6512537,0.6783875,-0.7407923,-0.85149574,-0.78734016,-0.78178596,0.5443506,-0.89367676,-0.92299795,-0.7629919,-0.83075523,0.7531965,-0.79638577
128,0.34656513,0.05976391,-0.014095306,-0.47556782,0.21631241,-0.10040176,-0.16608715,-0.23753834,-0.31994438,0.039954185,-0.57923687,-0.40444756,-0.5909252,-0.13645649,-0.29043007,0.449638,-0.11188316,-0.027157784,-0.59165955,0.15973282,-0.7658794,-0.4551773,-0.68580294,-0.044769287,-0.36305714,-0.35879815,-0.23002052,-0.40942,-0.20127201,-0.15973186,-0.076815486,-0.8325224,-0.9539361,-0.50129986,-0.83323765,0.5210781,-0.78874207,-0.8233075,-0.77982235,-0.68086624,0.8100462,-0.78665733,-0.8556204,-0.8244419,-0.65108776,0.72443295,-0.7067404,-0.7971816,-0.8053665,-0.60311127,0.83280265,-0.7053509,-0.78343105,-0.82111263,-0.6618414,0.9260125,-0.79360676,-0.8198695,-0.8655071,-0.70502186,0.8024993,-0.75747013,-0.816432,-0.83596134,-0.67342186,0.93224657,-0.6990957,-0.75799274,-0.8353996,-0.659194,0.68802345,-0.7727585,-0.83637,-0.79179096,-0.7903881,0.66191053,-0.85892963,-0.8920593,-0.7599621,-0.81785107,0.5179858,-0.84920025,-0.83637,-0.7843857,-0.64579296,0.49865198,-0.87838745,-0.8714342,-0.7604866,-0.7844324,0.5513567,-0.92981243,-0.9394984,-0.7638521,-0.89114094,0.6156709,-0.8318281,-0.85218334,-0.7696686,-0.7945242,0.63791966,-0.8373871,-0.83087015,-0.8079481,-0.6512537,0.6783875,-0.7407923,-0.85149574,-0.78734016,-0.78178596,0.5443506,-0.89367676,-0.92299795,-0.7629919,-0.83075523,0.7531965,-0.79638577,-0.80818176,-0.847106,-0.68616104,0.77566385,-0.7776232
129,-0.10040176,-0.16608715,-0.23753834,-0.31994438,0.039954185,-0.57923687,-0.40444756,-0.5909252,-0.13645649,-0.29043007,0.449638,-0.11188316,-0.027157784,-0.59165955,0.15973282,-0.7658794,-0.4551773,-0.68580294,-0.044769287,-0.36305714,-0.35879815,-0.23002052,-0.40942,-0.20127201,-0.15973186,-0.076815486,-0.8325224,-0.9539361,-0.50129986,-0.83323765,0.5210781,-0.78874207,-0.8233075,-0.77982235,-0.68086624,0.8100462,-0.78665733,-0.8556204,-0.8244419,-0.65108776,0.72443295,-0.7067404,-0.7971816,-0.8053665,-0.60311127,0.83280265,-0.7053509,-0.78343105,-0.82111263,-0.6618414,0.9260125,-0.79360676,-0.8198695,-0.8655071,-0.70502186,0.8024993,-0.75747013,-0.816432,-0.83596134,-0.67342186,0.93224657,-0.6990957,-0.75799274,-0.8353996,-0.659194,0.68802345,-0.7727585,-0.83637,-0.79179096,-0.7903881,0.66191053,-0.85892963,-0.8920593,-0.7599621,-0.81785107,0.5179858,-0.84920025,-0.83637,-0.7843857,-0.64579296,0.49865198,-0.87838745,-0.8714342,-0.7604866,-0.7844324,0.5513567,-0.92981243,-0.9394984,-0.7638521,-0.89114094,0.6156709,-0.8318281,-0.85218334,-0.7696686,-0.7945242,0.63791966,-0.8373871,-0.83087015,-0.8079481,-0.6512537,0.6783875,-0.7407923,-0.85149574,-0.78734016,-0.78178596,0.5443506,-0.89367676,-0.92299795,-0.7629919,-0.83075523,0.7531965,-0.79638577,-0.80818176,-0.847106,-0.68616104,0.77566385,-0.7776232,-0.83637,-0.80364704,-0.7328148,0.6572081,-0.73384285
130,-0.57923687,-0.40444756,-0.5909252,-0.13645649,-0.29043007,0.449638,-0.11188316,-0.027157784,-0.59165955,0.15973282,-0.7658794,-0.4551773,-0.68580294,-0.044769287,-0.36305714,-0.35879815,-0.23002052,-0.40942,-0.20127201,-0.15973186,-0.076815486,-0.8325224,-0.9539361,-0.50129986,-0.83323765,0.5210781,-0.78874207,-0.8233075,-0.77982235,-0.68086624,0.8100462,-0.78665733,-0.8556204,-0.8244419,-0.65108776,0.72443295,-0.7067404,-0.7971816,-0.8053665,-0.60311127,0.83280265,-0.7053509,-0.78343105,-0.82111263,-0.6618414,0.9260125,-0.79360676,-0.8198695,-0.8655071,-0.70502186,0.8024993,-0.75747013,-0.816432,-0.83596134,-0.67342186,0.93224657,-0.6990957,-0.75799274,-0.8353996,-0.659194,0.68802345,-0.7727585,-0.83637,-0.79179096,-0.7903881,0.66191053,-0.85892963,-0.8920593,-0.7599621,-0.81785107,0.5179858,-0.84920025,-0.83637,-0.7843857,-0.64579296,0.49865198,-0.87838745,-0.8714342,-0.7604866,-0.7844324,0.5513567,-0.92981243,-0.9394984,-0.7638521,-0.89114094,0.6156709,-0.8318281,-0.85218334,-0.7696686,-0.7945242,0.63791966,-0.8373871,-0.83087015,-0.8079481,-0.6512537,0.6783875,-0.7407923,-0.85149574,-0.78734016,-0.78178596,0.5443506,-0.89367676,-0.92299795,-0.7629919,-0.83075523,0.7531965,-0.79638577,-0.80818176,-0.847106,-0.68616104,0.77566385,-0.7776232,-0.83637,-0.80364704,-0.7328148,0.6572081,-0.73384285,-0.8205571,-0.7679663,-0.76160145,0.9203192,-0.75816536
131,0.449638,-0.11188316,-0.027157784,-0.59165955,0.15973282,-0.7658794,-0.4551773,-0.68580294,-0.044769287,-0.36305714,-0.35879815,-0.23002052,-0.40942,-0.20127201,-0.15973186,-0.076815486,-0.8325224,-0.9539361,-0.50129986,-0.83323765,0.5210781,-0.78874207,-0.8233075,-0.77982235,-0.68086624,0.8100462,-0.78665733,-0.8556204,-0.8244419,-0.65108776,0.72443295,-0.7067404,-0.7971816,-0.8053665,-0.60311127,0.83280265,-0.7053509,-0.78343105,-0.82111263,-0.6618414,0.9260125,-0.79360676,-0.8198695,-0.8655071,-0.70502186,0.8024993,-0.75747013,-0.816432,-0.83596134,-0.67342186,0.93224657,-0.6990957,-0.75799274,-0.8353996,-0.659194,0.68802345,-0.7727585,-0.83637,-0.79179096,-0.7903881,0.66191053,-0.85892963,-0.8920593,-0.7599621,-0.81785107,0.5179858,-0.84920025,-0.83637,-0.7843857,-0.64579296,0.49865198,-0.87838745,-0.8714342,-0.7604866,-0.7844324,0.5513567,-0.92981243,-0.9394984,-0.7638521,-0.89114094,0.6156709,-0.8318281,-0.85218334,-0.7696686,-0.7945242,0.63791966,-0.8373871,-0.83087015,-0.8079481,-0.6512537,0.6783875,-0.7407923,-0.85149574,-0.78734016,-0.78178596,0.5443506,-0.89367676,-0.92299795,-0.7629919,-0.83075523,0.7531965,-0.79638577,-0.80818176,-0.847106,-0.68616104,0.77566385,-0.7776232,-0.83637,-0.80364704,-0.7328148,0.6572081,-0.73384285,-0.8205571,-0.7679663,-0.76160145,0.9203192,-0.75816536,-0.7896185,-0.8298273,-0.68053627,0.81573117,-0.7671995
132,-0.7658794,-0.4551773,-0.68580294,-0.044769287,-0.36305714,-0.35879815,-0.23002052,-0.40942,-0.20127201,-0.15973186,-0.076815486,-0.8325224,-0.9539361,-0.50129986,-0.83323765,0.5210781,-0.78874207,-0.8233075,-0.77982235,-0.68086624,0.8100462,-0.78665733,-0.8556204,-0.8244419,-0.65108776,0.72443295,-0.7067404,-0.7971816,-0.8053665,-0.60311127,0.83280265,-0.7053509,-0.78343105,-0.82111263,-0.6618414,0.9260125,-0.79360676,-0.8198695,-0.8655071,-0.70502186,0.8024993,-0.75747013,-0.816432,-0.83596134,-0.67342186,0.93224657,-0.6990957,-0.75799274,-0.8353996,-0.659194,0.68802345,-0.7727585,-0.83637,-0.79179096,-0.7903881,0.66191053,-0.85892963,-0.8920593,-0.7599621,-0.81785107,0.5179858,-0.84920025,-0.83637,-0.7843857,-0.64579296,0.49865198,-0.87838745,-0.8714342,-0.7604866,-0.7844324,0.5513567,-0.92981243,-0.9394984,-0.7638521,-0.89114094,0.6156709,-0.8318281,-0.85218334,-0.7696686,-0.7945242,0.63791966,-0.8373871,-0.83087015,-0.8079481,-0.6512537,0.6783875,-0.7407923,-0.85149574,-0.78734016,-0.78178596,0.5443506,-0.89367676,-0.92299795,-0.7629919,-0.83075523,0.7531965,-0.79638577,-0.80818176,-0.847106,-0.68616104,0.77566385,-0.7776232,-0.83637,-0.80364704,-0.7328148,0.6572081,-0.73384285,-0.8205571,-0.7679663,-0.76160145,0.9203192,-0.75816536,-0.7896185,-0.8298273,-0.68053627,0.81573117,-0.7671995,-0.78274345,-0.86273956,-0.5584421,0.74305665,-0.8144541
133,-0.35879815,-0.23002052,-0.40942,-0.20127201,-0.15973186,-0.076815486,-0.8325224,-0.9539361,-0.50129986,-0.83323765,0.5210781,-0.78874207,-0.8233075,-0.77982235,-0.68086624,0.8100462,-0.78665733,-0.8556204,-0.8244419,-0.65108776,0.72443295,-0.7067404,-0.7971816,-0.8053665,-0.60311127,0.83280265,-0.7053509,-0.78343105,-0.82111263,-0.6618414,0.9260125,-0.79360676,-0.8198695,-0.8655071,-0.70502186,0.8024993,-0.75747013,-0.816432,-0.83596134,-0.67342186,0.93224657,-0.6990957,-0.75799274,-0.8353996,-0.659194,0.68802345,-0.7727585,-0.83637,-0.79179096,-0.7903881,0.66191053,-0.85892963,-0.8920593,-0.7599621,-0.81785107,0.5179858,-0.84920025,-0.83637,-0.7843857,-0.64579296,0.49865198,-0.87838745,-0.8714342,-0.7604866,-0.7844324,0.5513567,-0.92981243,-0.9394984,-0.7638521,-0.89114094,0.6156709,-0.8318281,-0.85218334,-0.7696686,-0.7945242,0.63791966,-0.8373871,-0.83087015,-0.8079481,-0.6512537,0.6783875,-0.7407923,-0.85149574,-0.78734016,-0.78178596,0.5443506,-0.89367676,-0.92299795,-0.7629919,-0.83075523,0.7531965,-0.79638577,-0.80818176,-0.847106,-0.68616104,0.77566385,-0.7776232,-0.83637,-0.80364704,-0.7328148,0.6572081,-0.73384285,-0.8205571,-0.7679663,-0.76160145,0.9203192,-0.75816536,-0.7896185,-0.8298273,-0.68053627,0.81573117,-0.7671995,-0.78274345,-0.86273956,-0.5584421,0.74305665,-0.8144541,-0.859746,-0.8195791,-0.7382746,0.7060114,-0.8359966
134,-0.076815486,-0.8325224,-0.9539361,-0.50129986,-0.83323765,0.5210781,-0.78874207,-0.8233075,-0.77982235,-0.68086624,0.8100462,-0.78665733,-0.8556204,-0.8244419,-0.65108776,0.72443295,-0.7067404,-0.7971816,-0.8053665,-0.60311127,0.83280265,-0.7053509,-0.78343105,-0.82111263,-0.6618414,0.9260125,-0.79360676,-0.8198695,-0.8655071,-0.70502186,0.8024993,-0.75747013,-0.816432,-0.83596134,-0.67342186,0.93224657,-0.6990957,-0.75799274,-0.8353996,-0.659194,0.68802345,-0.7727585,-0.83637,-0.79179096,-0.7903881,0.66191053,-0.85892963,-0.8920593,-0.7599621,-0.81785107,0.5179858,-0.84920025,-0.83637,-0.7843857,-0.64579296,0.49865198,-0.87838745,-0.8714342,-0.7604866,-0.7844324,0.5513567,-0.92981243,-0.9394984,-0.7638521,-0.89114094,0.6156709,-0.8318281,-0.85218334,-0.7696686,-0.7945242,0.63791966,-0.8373871,-0.83087015,-0.8079481,-0.6512537,0.6783875,-0.7407923,-0.85149574,-0.78734016,-0.78178596,0.5443506,-0.89367676,-0.92299795,-0.7629919,-0.83075523,0.7531965,-0.79638577,-0.80818176,-0.847106,-0.68616104,0.77566385,-0.7776232,-0.83637,-0.80364704,-0.7328148,0.6572081,-0.73384285,-0.8205571,-0.7679663,-0.76160145,0.9203192,-0.75816536,-0.7896185,-0.8298273,-0.68053627,0.81573117,-0.7671995,-0.78274345,-0.86273956,-0.5584421,0.74305665,-0.8144541,-0.859746,-0.8195791,-0.7382746,0.7060114,-0.8359966,-0.8611207,-0.8292656,-0.709157,0.64954555,-0.82418346
135,0.5210781,-0.78874207,-0.8233075,-0.77982235,-0.68086624,0.8100462,-0.78665733,-0.8556204,-0.8244419,-0.65108776,0.72443295,-0.7067404,-0.7971816,-0.8053665,-0.60311127,0.83280265,-0.7053509,-0.78343105,-0.82111263,-0.6618414,0.9260125,-0.79360676,-0.8198695,-0.8655071,-0.70502186,0.8024993,-0.75747013,-0.816432,-0.83596134,-0.67342186,0.93224657,-0.6990957,-0.75799274,-0.8353996,-0.659194,0.68802345,-0.7727585,-0.83637,-0.79179096,-0.7903881,0.66191053,-0.85892963,-0.8920593,-0.7599621,-0.81785107,0.5179858,-0.84920025,-0.83637,-0.7843857,-0.64579296,0.49865198,-0.87838745,-0.8714342,-0.7604866,-0.7844324,0.5513567,-0.92981243,-0.9394984,-0.7638521,-0.89114094,0.6156709,-0.8318281,-0.85218334,-0.7696686,-0.7945242,0.63791966,-0.8373871,-0.83087015,-0.8079481,-0.6512537,0.6783875,-0.7407923,-0.85149574,-0.78734016,-0.78178596,0.5443506,-0.89367676,-0.92299795,-0.7629919,-0.83075523,0.7531965,-0.79638577,-0.80818176,-0.847106,-0.68616104,0.77566385,-0.7776232,-0.83637,-0.80364704,-0.7328148,0.6572081,-0.73384285,-0.8205571,-0.7679663,-0.76160145,0.9203192,-0.75816536,-0.7896185,-0.8298273,-0.68053627,0.81573117,-0.7671995,-0.78274345,-0.86273956,-0.5584421,0.74305665,-0.8144541,-0.859746,-0.8195791,-0.7382746,0.7060114,-0.8359966,-0.8611207,-0.8292656,-0.709157,0.64954555,-0.82418346,-0.87349653,-0.78386116,-0.8107376,0.83914816,-0.7734537
136,0.8100462,-0.78665733,-0.8556204,-0.8244419,-0.65108776,0.72443295,-0.7067404,-0.7971816,-0.8053665,-0.60311127,0.83280265,-0.7053509,-0.78343105,-0.82111263,-0.6618414,0.9260125,-0.79360676,-0.8198695,-0.8655071,-0.70502186,0.8024993,-0.75747013,-0.816432,-0.83596134,-0.67342186,0.93224657,-0.6990957,-0.75799274,-0.8353996,-0.659194,0.68802345,-0.7727585,-0.83637,-0.79179096,-0.7903881,0.66191053,-0.85892963,-0.8920593,-0.7599621,-0.81785107,0.5179858,-0.84920025,-0.83637,-0.7843857,-0.64579296,0.49865198,-0.87838745,-0.8714342,-0.7604866,-0.7844324,0.5513567,-0.92981243,-0.9394984,-0.7638521,-0.89114094,0.6156709,-0.8318281,-0.85218334,-0.7696686,-0.7945242,0.63791966,-0.8373871,-0.83087015,-0.8079481,-0.6512537,0.6783875,-0.7407923,-0.85149574,-0.78734016,-0.78178596,0.5443506,-0.89367676,-0.92299795,-0.7629919,-0.83075523,0.7531965,-0.79638577,-0.80818176,-0.847106,-0.68616104,0.77566385,-0.7776232,-0.83637,-0.80364704,-0.7328148,0.6572081,-0.73384285,-0.8205571,-0.7679663,-0.76160145,0.9203192,-0.75816536,-0.7896185,-0.8298273,-0.68053627,0.81573117,-0.7671995,-0.78274345,-0.86273956,-0.5584421,0.74305665,-0.8144541,-0.859746,-0.8195791,-0.7382746,0.7060114,-0.8359966,-0.8611207,-0.8292656,-0.709157,0.64954555,-0.82418346,-0.87349653,-0.78386116,-0.8107376,0.83914816,-0.7734537,-0.7930565,-0.8313608,-0.65108776,0.2817762,-0.79360676
137,0.72443295,-0.7067404,-0.7971816,-0.8053665,-0.60311127,0.83280265,-0.7053509,-0.78343105,-0.82111263,-0.6618414,0.9260125,-0.79360676,-0.8198695,-0.8655071,-0.70502186,0.8024993,-0.75747013,-0.816432,-0.83596134,-0.67342186,0.93224657,-0.6990957,-0.75799274,-0.8353996,-0.659194,0.68802345,-0.7727585,-0.83637,-0.79179096,-0.7903881,0.66191053,-0.85892963,-0.8920593,-0.7599621,-0.81785107,0.5179858,-0.84920025,-0.83637,-0.7843857,-0.64579296,0.49865198,-0.87838745,-0.8714342,-0.7604866,-0.7844324,0.5513567,-0.92981243,-0.9394984,-0.7638521,-0.89114094,0.6156709,-0.8318281,-0.85218334,-0.7696686,-0.7945242,0.63791966,-0.8373871,-0.83087015,-0.8079481,-0.6512537,0.6783875,-0.7407923,-0.85149574,-0.78734016,-0.78178596,0.5443506,-0.89367676,-0.92299795,-0.7629919,-0.83075523,0.7531965,-0.79638577,-0.80818176,-0.847106,-0.68616104,0.77566385,-0.7776232,-0.83637,-0.80364704,-0.7328148,0.6572081,-0.73384285,-0.8205571,-0.7679663,-0.76160145,0.9203192,-0.75816536,-0.7896185,-0.8298273,-0.68053627,0.81573117,-0.7671995,-0.78274345,-0.86273956,-0.5584421,0.74305665,-0.8144541,-0.859746,-0.8195791,-0.7382746,0.7060114,-0.8359966,-0.8611207,-0.8292656,-0.709157,0.64954555,-0.82418346,-0.87349653,-0.78386116,-0.8107376,0.83914816,-0.7734537,-0.7930565,-0.8313608,-0.65108776,0.2817762,-0.79360676,-0.9078722,-0.67308044,-0.9300194,0.64167655,-0.70465565
138,0.83280265,-0.7053509,-0.78343105,-0.82111263,-0.6618414,0.9260125,-0.79360676,-0.8198695,-0.8655071,-0.70502186,0.8024993,-0.75747013,-0.816432,-0.83596134,-0.67342186,0.93224657,-0.6990957,-0.75799274,-0.8353996,-0.659194,0.68802345,-0.7727585,-0.83637,-0.79179096,-0.7903881,0.66191053,-0.85892963,-0.8920593,-0.7599621,-0.81785107,0.5179858,-0.84920025,-0.83637,-0.7843857,-0.64579296,0.49865198,-0.87838745,-0.8714342,-0.7604866,-0.7844324,0.5513567,-0.92981243,-0.9394984,-0.7638521,-0.89114094,0.6156709,-0.8318281,-0.85218334,-0.7696686,-0.7945242,0.63791966,-0.8373871,-0.83087015,-0.8079481,-0.6512537,0.6783875,-0.7407923,-0.85149574,-0.78734016,-0.78178596,0.5443506,-0.89367676,-0.92299795,-0.7629919,-0.83075523,0.7531965,-0.79638577,-0.80818176,-0.847106,-0.68616104,0.77566385,-0.7776232,-0.83637,-0.80364704,-0.7328148,0.6572081,-0.73384285,-0.8205571,-0.7679663,-0.76160145,0.9203192,-0.75816536,-0.7896185,-0.8298273,-0.68053627,0.81573117,-0.7671995,-0.78274345,-0.86273956,-0.5584421,0.74305665,-0.8144541,-0.859746,-0.8195791,-0.7382746,0.7060114,-0.8359966,-0.8611207,-0.8292656,-0.709157,0.64954555,-0.82418346,-0.87349653,-0.78386116,-0.8107376,0.83914816,-0.7734537,-0.7930565,-0.8313608,-0.65108776,0.2817762,-0.79360676,-0.9078722,-0.67308044,-0.9300194,0.64167655,-0.70465565,-0.7669306,-0.77754116,-0.7303333,0.7808658,-0.8040304
139,0.9260125,-0.79360676,-0.8198695,-0.8655071,-0.70502186,0.8024993,-0.75747013,-0.816432,-0.83596134,-0.67342186,0.93224657,-0.6990957,-0.75799274,-0.8353996,-0.659194,0.68802345,-0.7727585,-0.83637,-0.79179096,-0.7903881,0.66191053,-0.85892963,-0.8920593,-0.7599621,-0.81785107,0.5179858,-0.84920025,-0.83637,-0.7843857,-0.64579296,0.49865198,-0.87838745,-0.8714342,-0.7604866,-0.7844324,0.5513567,-0.92981243,-0.9394984,-0.7638521,-0.89114094,0.6156709,-0.8318281,-0.85218334,-0.7696686,-0.7945242,0.63791966,-0.8373871,-0.83087015,-0.8079481,-0.6512537,0.6783875,-0.7407923,-0.85149574,-0.78734016,-0.78178596,0.5443506,-0.89367676,-0.92299795,-0.7629919,-0.83075523,0.7531965,-0.79638577,-0.80818176,-0.847106,-0.68616104,0.77566385,-0.7776232,-0.83637,-0.80364704,-0.7328148,0.6572081,-0.73384285,-0.8205571,-0.7679663,-0.76160145,0.9203192,-0.75816536,-0.7896185,-0.8298273,-0.68053627,0.81573117,-0.7671995,-0.78274345,-0.86273956,-0.5584421,0.74305665,-0.8144541,-0.859746,-0.8195791,-0.7382746,0.7060114,-0.8359966,-0.8611207,-0.8292656,-0.709157,0.64954555,-0.82418346,-0.87349653,-0.78386116,-0.8107376,0.83914816,-0.7734537,-0.7930565,-0.8313608,-0.65108776,0.2817762,-0.79360676,-0.9078722,-0.67308044,-0.9300194,0.64167655,-0.70465565,-0.7669306,-0.77754116,-0.7303333,0.7808658,-0.8040304,-0.80543137,-0.8193922,-0.6548929,0.70240307,-0.8325224
140,0.8024993,-0.75747013,-0.816432,-0.83596134,-0.67342186,0.93224657,-0.6990957,-0.75799274,-0.8353996,-0.659194,0.68802345,-0.7727585,-0.83637,-0.79179096,-0.7903881,0.66191053,-0.85892963,-0.8920593,-0.7599621,-0.81785107,0.5179858,-0.84920025,-0.83637,-0.7843857,-0.64579296,0.49865198,-0.87838745,-0.8714342,-0.7604866,-0.7844324,0.5513567,-0.92981243,-0.9394984,-0.7638521,-0.89114094,0.6156709,-0.8318281,-0.85218334,-0.7696686,-0.7945242,0.63791966,-0.8373871,-0.83087015,-0.8079481,-0.6512537,0.6783875,-0.7407923,-0.85149574,-0.78734016,-0.78178596,0.5443506,-0.89367676,-0.92299795,-0.7629919,-0.83075523,0.7531965,-0.79638577,-0.80818176,-0.847106,-0.68616104,0.77566385,-0.7776232,-0.83637,-0.80364704,-0.7328148,0.6572081,-0.73384285,-0.8205571,-0.7679663,-0.76160145,0.9203192,-0.75816536,-0.7896185,-0.8298273,-0.68053627,0.81573117,-0.7671995,-0.78274345,-0.86273956,-0.5584421,0.74305665,-0.8144541,-0.859746,-0.8195791,-0.7382746,0.7060114,-0.8359966,-0.8611207,-0.8292656,-0.709157,0.64954555,-0.82418346,-0.87349653,-0.78386116,-0.8107376,0.83914816,-0.7734537,-0.7930565,-0.8313608,-0.65108776,0.2817762,-0.79360676,-0.9078722,-0.67308044,-0.9300194,0.64167655,-0.70465565,-0.7669306,-0.77754116,-0.7303333,0.7808658,-0.8040304,-0.80543137,-0.8193922,-0.6548929,0.70240307,-0.8325224,-0.7854934,-0.84665775,-0.6759043,0.6353805,-0.8867264
141,0.93224657,-0.6990957,-0.75799274,-0.8353996,-0.659194,0.68802345,-0.7727585,-0.83637,-0.79179096,-0.7903881,0.66191053,-0.85892963,-0.8920593,-0.7599621,-0.81785107,0.5179858,-0.84920025,-0.83637,-0.7843857,-0.64579296,0.49865198,-0.87838745,-0.8714342,-0.7604866,-0.7844324,0.5513567,-0.92981243,-0.9394984,-0.7638521,-0.89114094,0.6156709,-0.8318281,-0.85218334,-0.7696686,-0.7945242,0.63791966,-0.8373871,-0.83087015,-0.8079481,-0.6512537,0.6783875,-0.7407923,-0.85149574,-0.78734016,-0.78178596,0.5443506,-0.89367676,-0.92299795,-0.7629919,-0.83075523,0.7531965,-0.79638577,-0.80818176,-0.847106,-0.68616104,0.77566385,-0.7776232,-0.83637,-0.80364704,-0.7328148,0.6572081,-0.73384285,-0.8205571,-0.7679663,-0.76160145,0.9203192,-0.75816536,-0.7896185,-0.8298273,-0.68053627,0.81573117,-0.7671995,-0.78274345,-0.86273956,-0.5584421,0.74305665,-0.8144541,-0.859746,-0.8195791,-0.7382746,0.7060114,-0.8359966,-0.8611207,-0.8292656,-0.709157,0.64954555,-0.82418346,-0.87349653,-0.78386116,-0.8107376,0.83914816,-0.7734537,-0.7930565,-0.8313608,-0.65108776,0.2817762,-0.79360676,-0.9078722,-0.67308044,-0.9300194,0.64167655,-0.70465565,-0.7669306,-0.77754116,-0.7303333,0.7808658,-0.8040304,-0.80543137,-0.8193922,-0.6548929,0.70240307,-0.8325224,-0.7854934,-0.84665775,-0.6759043,0.6353805,-0.8867264,-0.9388108,-0.72312355,-0.9281988,0.6503383,-0.8165388
142,0.68802345,-0.7727585,-0.83637,-0.79179096,-0.7903881,0.66191053,-0.85892963,-0.8920593,-0.7599621,-0.81785107,0.5179858,-0.84920025,-0.83637,-0.7843857,-0.64579296,0.49865198,-0.87838745,-0.8714342,-0.7604866,-0.7844324,0.5513567,-0.92981243,-0.9394984,-0.7638521,-0.89114094,0.6156709,-0.8318281,-0.85218334,-0.7696686,-0.7945242,0.63791966,-0.8373871,-0.83087015,-0.8079481,-0.6512537,0.6783875,-0.7407923,-0.85149574,-0.78734016,-0.78178596,0.5443506,-0.89367676,-0.92299795,-0.7629919,-0.83075523,0.7531965,-0.79638577,-0.80818176,-0.847106,-0.68616104,0.77566385,-0.7776232,-0.83637,-0.80364704,-0.7328148,0.6572081,-0.73384285,-0.8205571,-0.7679663,-0.76160145,0.9203192,-0.75816536,-0.7896185,-0.8298273,-0.68053627,0.81573117,-0.7671995,-0.78274345,-0.86273956,-0.5584421,0.74305665,-0.8144541,-0.859746,-0.8195791,-0.7382746,0.7060114,-0.8359966,-0.8611207,-0.8292656,-0.709157,0.64954555,-0.82418346,-0.87349653,-0.78386116,-0.8107376,0.83914816,-0.7734537,-0.7930565,-0.8313608,-0.65108776,0.2817762,-0.79360676,-0.9078722,-0.67308044,-0.9300194,0.64167655,-0.70465565,-0.7669306,-0.77754116,-0.7303333,0.7808658,-0.8040304,-0.80543137,-0.8193922,-0.6548929,0.70240307,-0.8325224,-0.7854934,-0.84665775,-0.6759043,0.6353805,-0.8867264,-0.9388108,-0.72312355,-0.9281988,0.6503383,-0.8165388,-0.8377452,-0.77582073,-0.7836046,0.78241396,-0.8144541
